id,entity_id,hgnc_status,hgnc_id,entrez_id,ensembl_id,data_source_id,locus_group_id,locus_type_id
6441,6441,Approved,HGNC:27728,285484.0,ENSG00000249896,1,2,2
6442,6442,Approved,HGNC:29067,9832.0,ENSG00000176049,1,1,1
6443,6443,Approved,HGNC:27203,153469.0,ENSG00000280780,1,2,2
6444,6444,Approved,HGNC:23523,282973.0,ENSG00000188385,1,1,1
6445,6445,Approved,HGNC:55678,105378567.0,ENSG00000235010,1,2,2
6446,6446,Approved,HGNC:14686,58494.0,ENSG00000154721,1,1,1
6447,6447,Approved,HGNC:15532,83700.0,ENSG00000166086,1,1,1
6448,6448,Approved,HGNC:19084,120425.0,ENSG00000160593,1,1,1
6449,6449,Approved,HGNC:6196,3720.0,ENSG00000008083,1,1,1
6450,6450,Approved,HGNC:40314,100506681.0,ENSG00000235488,1,2,2
6451,6451,Approved,HGNC:55240,118597839.0,ENSG00000271888,1,2,2
6452,6452,Approved,HGNC:28917,221895.0,ENSG00000153814,1,1,1
6453,6453,Approved,HGNC:41218,100128081.0,ENSG00000234336,1,2,2
6454,6454,Entry Withdrawn,HGNC:6194,,,1,5,7
6455,6455,Approved,HGNC:29283,57608.0,ENSG00000165757,1,1,1
6456,6456,Approved,HGNC:54491,729056.0,ENSG00000235012,1,3,3
6457,6457,Approved,HGNC:5713,3512.0,ENSG00000132465,1,1,1
6458,6458,Approved,HGNC:5714,3513.0,ENSG00000253655,1,3,3
6459,6459,Approved,HGNC:17546,122953.0,ENSG00000140044,1,1,1
6460,6460,Approved,HGNC:55424,101928377.0,ENSG00000259319,1,2,2
6461,6461,Approved,HGNC:26288,79864.0,ENSG00000109944,1,1,1
6462,6462,Approved,HGNC:20184,51528.0,ENSG00000050130,1,1,1
6463,6463,Approved,HGNC:49759,100049717.0,ENSG00000231491,1,3,3
6464,6464,Approved,HGNC:12313,221037.0,ENSG00000171988,1,1,1
6465,6465,Approved,HGNC:28222,84989.0,ENSG00000272767,1,2,2
6466,6466,Approved,HGNC:56170,105378330.0,,1,2,2
6467,6467,Approved,HGNC:25724,65094.0,ENSG00000081692,1,1,1
6468,6468,Approved,HGNC:56520,100130760.0,ENSG00000249505,1,3,3
6469,6469,Approved,HGNC:19355,23210.0,ENSG00000070495,1,1,1
6470,6470,Approved,HGNC:34397,100137047.0,ENSG00000243789,1,1,1
6471,6471,Approved,HGNC:34449,8681.0,ENSG00000168970,1,4,6
6472,6472,Approved,HGNC:14148,339123.0,ENSG00000161999,1,1,1
6473,6473,Approved,HGNC:28916,133746.0,ENSG00000152409,1,1,1
6474,6474,Approved,HGNC:28953,9929.0,ENSG00000100221,1,1,1
6475,6475,Approved,HGNC:28853,126119.0,ENSG00000161677,1,1,1
6476,6476,Entry Withdrawn,HGNC:6198,,,1,5,7
6477,6477,Approved,HGNC:14201,56704.0,ENSG00000104369,1,1,1
6478,6478,Approved,HGNC:14202,57158.0,ENSG00000149596,1,1,1
6479,6479,Approved,HGNC:14203,57338.0,ENSG00000154118,1,1,1
6480,6480,Approved,HGNC:20156,84502.0,ENSG00000092051,1,1,1
6481,6481,Approved,HGNC:14569,51155.0,ENSG00000189159,1,1,1
6482,6482,Approved,HGNC:54768,100130171.0,ENSG00000213148,1,3,3
6483,6483,Approved,HGNC:14137,90861.0,ENSG00000206053,1,1,1
6484,6484,Approved,HGNC:37191,554203.0,ENSG00000225470,1,2,2
6485,6485,Approved,HGNC:6199,8629.0,ENSG00000234616,1,1,1
6486,6486,Approved,HGNC:6200,8690.0,ENSG00000183340,1,1,1
6487,6487,Approved,HGNC:43670,100874053.0,ENSG00000255679,1,2,2
6488,6488,Approved,HGNC:24963,126306.0,ENSG00000167476,1,1,1
6489,6489,Approved,HGNC:6201,10899.0,ENSG00000143543,1,1,1
6490,6490,Approved,HGNC:56047,123706540.0,ENSG00000272654,1,2,2
6491,6491,Approved,HGNC:39180,100874254.0,ENSG00000233603,1,3,3
6492,6492,Approved,HGNC:6204,3725.0,ENSG00000177606,1,1,1
6493,6493,Approved,HGNC:49450,100131060.0,ENSG00000234807,1,2,2
6494,6494,Approved,HGNC:6205,3726.0,ENSG00000171223,1,1,1
6495,6495,Approved,HGNC:6206,3727.0,ENSG00000130522,1,1,1
6496,6496,Approved,HGNC:6207,3728.0,ENSG00000173801,1,1,1
6497,6497,Entry Withdrawn,HGNC:6209,,,1,5,7
6498,6498,Approved,HGNC:21031,353219.0,ENSG00000146049,1,2,2
6499,6499,Approved,HGNC:4814,8997.0,ENSG00000160145,1,1,1
6500,6500,Approved,HGNC:19309,23189.0,ENSG00000107104,1,1,1
6501,6501,Approved,HGNC:58139,,ENSG00000227914,1,2,2
6502,6502,Approved,HGNC:52337,100862705.0,ENSG00000215589,1,3,3
6503,6503,Approved,HGNC:29300,25959.0,ENSG00000197256,1,1,1
6504,6504,Approved,HGNC:24796,256949.0,ENSG00000186994,1,1,1
6505,6505,Approved,HGNC:27263,163782.0,ENSG00000132854,1,1,1
6506,6506,Approved,HGNC:24565,284058.0,ENSG00000120071,1,1,1
6507,6507,Approved,HGNC:43740,644246.0,ENSG00000214401,1,2,2
6508,6508,Approved,HGNC:26310,151050.0,ENSG00000144445,1,1,1
6509,6509,Approved,HGNC:41139,101928020.0,ENSG00000229127,1,2,2
6510,6510,Approved,HGNC:26024,54934.0,ENSG00000139620,1,1,1
6511,6511,Approved,HGNC:25473,55683.0,ENSG00000114982,1,1,1
6512,6512,Approved,HGNC:49510,102723508.0,ENSG00000232593,1,1,1
6513,6513,Approved,HGNC:6215,3735.0,ENSG00000065427,1,1,1
6514,6514,Approved,HGNC:39207,100419558.0,ENSG00000229696,1,3,3
6515,6515,Approved,HGNC:39208,100419560.0,ENSG00000230371,1,3,3
6516,6516,Approved,HGNC:39209,100132079.0,ENSG00000262962,1,3,3
6517,6517,Approved,HGNC:26520,147872.0,ENSG00000161609,1,1,1
6518,6518,Approved,HGNC:4201,2648.0,ENSG00000108773,1,1,1
6519,6519,Approved,HGNC:8638,8850.0,ENSG00000114166,1,1,1
6520,6520,Approved,HGNC:5275,10524.0,ENSG00000172977,1,1,1
6521,6521,Approved,HGNC:13013,7994.0,ENSG00000083168,1,1,1
6522,6522,Approved,HGNC:56157,105379393.0,,1,2,2
6523,6523,Approved,HGNC:17582,23522.0,ENSG00000156650,1,1,1
6524,6524,Approved,HGNC:17016,11143.0,ENSG00000136504,1,1,1
6525,6525,Approved,HGNC:55026,648927.0,ENSG00000232842,1,3,3
6526,6526,Approved,HGNC:17933,84148.0,ENSG00000103510,1,1,1
6527,6527,Approved,HGNC:15904,57325.0,ENSG00000149474,1,1,1
6528,6528,Approved,HGNC:6216,11104.0,ENSG00000186625,1,1,1
6529,6529,Approved,HGNC:28361,84056.0,ENSG00000102781,1,1,1
6530,6530,Approved,HGNC:25387,83473.0,ENSG00000167216,1,1,1
6531,6531,Approved,HGNC:6217,10300.0,ENSG00000140854,1,1,1
6532,6532,Approved,HGNC:26199,79768.0,ENSG00000134152,1,1,1
6533,6533,Approved,HGNC:39724,100420919.0,ENSG00000271026,1,3,3
6534,6534,Approved,HGNC:49052,100130235.0,ENSG00000232857,1,3,3
6535,6535,Approved,HGNC:49053,100420946.0,ENSG00000235422,1,3,3
6536,6536,Approved,HGNC:49054,100128982.0,ENSG00000249270,1,3,3
6537,6537,Approved,HGNC:49055,100420841.0,ENSG00000271108,1,3,3
6538,6538,Approved,HGNC:49056,729176.0,ENSG00000228283,1,3,3
6539,6539,Approved,HGNC:29068,23247.0,ENSG00000047578,1,1,1
6540,6540,Approved,HGNC:25460,81621.0,ENSG00000107821,1,1,1
6541,6541,Approved,HGNC:29173,23254.0,ENSG00000189337,1,1,1
6542,6542,Approved,HGNC:53610,105376762.0,ENSG00000234593,1,2,2
6543,6543,Approved,HGNC:21751,25948.0,ENSG00000170852,1,1,1
6544,6544,Approved,HGNC:22934,143879.0,ENSG00000182359,1,1,1
6545,6545,Approved,HGNC:23761,55709.0,ENSG00000123444,1,1,1
6546,6546,Approved,HGNC:25340,89890.0,ENSG00000165572,1,1,1
6547,6547,Approved,HGNC:56824,101929140.0,ENSG00000278390,1,2,2
6548,6548,Approved,HGNC:25266,84078.0,ENSG00000120696,1,1,1
6549,6549,Approved,HGNC:30691,84541.0,ENSG00000163376,1,1,1
6550,6550,Approved,HGNC:29104,9920.0,ENSG00000176595,1,1,1
6551,6551,Approved,HGNC:55530,101928058.0,ENSG00000253764,1,2,2
6552,6552,Approved,HGNC:49147,104266957.0,ENSG00000253696,1,2,2
6553,6553,Approved,HGNC:25731,166348.0,ENSG00000187715,1,1,1
6554,6554,Approved,HGNC:37227,390594.0,ENSG00000234438,1,1,1
6555,6555,Approved,HGNC:20589,56888.0,ENSG00000176407,1,1,1
6556,6556,Approved,HGNC:6218,3736.0,ENSG00000111262,1,1,1
6557,6557,Approved,HGNC:6220,3737.0,ENSG00000177301,1,1,1
6558,6558,Approved,HGNC:6221,3738.0,ENSG00000177272,1,1,1
6559,6559,Approved,HGNC:6222,3739.0,ENSG00000182255,1,1,1
6560,6560,Approved,HGNC:6224,3741.0,ENSG00000130037,1,1,1
6561,6561,Approved,HGNC:6225,3742.0,ENSG00000151079,1,1,1
6562,6562,Approved,HGNC:58276,,ENSG00000256988,1,2,2
6563,6563,Approved,HGNC:6226,3743.0,ENSG00000104848,1,1,1
6564,6564,Approved,HGNC:6219,3744.0,ENSG00000143105,1,1,1
6565,6565,Approved,HGNC:6228,7881.0,ENSG00000169282,1,1,1
6566,6566,Approved,HGNC:40316,100874084.0,ENSG00000242370,1,2,2
6567,6567,Approved,HGNC:40315,100874083.0,ENSG00000240596,1,2,2
6568,6568,Approved,HGNC:6229,8514.0,ENSG00000069424,1,1,1
6569,6569,Approved,HGNC:6230,9196.0,ENSG00000170049,1,1,1
6570,6570,Approved,HGNC:6231,3745.0,ENSG00000158445,1,1,1
6571,6571,Approved,HGNC:6232,9312.0,ENSG00000182674,1,1,1
6572,6572,Approved,HGNC:58256,,ENSG00000253784,1,2,2
6573,6573,Approved,HGNC:6233,3746.0,ENSG00000129159,1,1,1
6574,6574,Approved,HGNC:6234,3747.0,ENSG00000166006,1,1,1
6575,6575,Approved,HGNC:6235,3748.0,ENSG00000131398,1,1,1
6576,6576,Approved,HGNC:6236,3749.0,ENSG00000116396,1,1,1
6577,6577,Approved,HGNC:39958,100873974.0,ENSG00000224965,1,2,2
6578,6578,Approved,HGNC:6237,3750.0,ENSG00000102057,1,1,1
6579,6579,Approved,HGNC:6238,3751.0,ENSG00000184408,1,1,1
6580,6580,Approved,HGNC:6239,3752.0,ENSG00000171385,1,1,1
6581,6581,Approved,HGNC:40317,100873995.0,ENSG00000237556,1,2,2
6582,6582,Approved,HGNC:41350,100874295.0,ENSG00000232558,1,2,2
6583,6583,Approved,HGNC:6240,3753.0,ENSG00000180509,1,1,1
6584,6584,Entry Withdrawn,HGNC:52280,,,1,1,1
6585,6585,Approved,HGNC:6242,9992.0,ENSG00000159197,1,1,1
6586,6586,Approved,HGNC:6243,10008.0,ENSG00000175538,1,1,1
6587,6587,Approved,HGNC:6244,23704.0,ENSG00000152049,1,1,1
6588,6588,Approved,HGNC:6241,23630.0,ENSG00000176076,1,1,1
6589,6589,Approved,HGNC:6246,3754.0,ENSG00000162975,1,1,1
6590,6590,Approved,HGNC:6248,3755.0,ENSG00000026559,1,1,1
6591,6591,Approved,HGNC:6249,26251.0,ENSG00000178342,1,1,1
6592,6592,Approved,HGNC:18306,170850.0,ENSG00000171126,1,1,1
6593,6593,Approved,HGNC:19697,93107.0,ENSG00000168418,1,1,1
6594,6594,Approved,HGNC:6250,3756.0,ENSG00000143473,1,1,1
6595,6595,Approved,HGNC:41351,100874296.0,ENSG00000234233,1,2,2
6596,6596,Approved,HGNC:6251,3757.0,ENSG00000055118,1,1,1
6597,6597,Approved,HGNC:6252,23416.0,ENSG00000135519,1,1,1
6598,6598,Approved,HGNC:6253,23415.0,ENSG00000089558,1,1,1
6599,6599,Approved,HGNC:6254,27133.0,ENSG00000140015,1,1,1
6600,6600,Approved,HGNC:18862,81033.0,ENSG00000173826,1,1,1
6601,6601,Approved,HGNC:18863,90134.0,ENSG00000184611,1,1,1
6602,6602,Approved,HGNC:40858,101929570.0,ENSG00000237750,1,2,2
6603,6603,Approved,HGNC:18864,131096.0,ENSG00000183960,1,1,1
6604,6604,Approved,HGNC:15521,30820.0,ENSG00000182132,1,1,1
6605,6605,Approved,HGNC:40710,105377716.0,ENSG00000253591,1,2,2
6606,6606,Approved,HGNC:40320,101928033.0,ENSG00000253647,1,2,2
6607,6607,Approved,HGNC:15522,30819.0,ENSG00000120049,1,1,1
6608,6608,Approved,HGNC:48680,100289509.0,ENSG00000226009,1,2,2
6609,6609,Approved,HGNC:15523,30818.0,ENSG00000115041,1,1,1
6610,6610,Approved,HGNC:30083,80333.0,ENSG00000185774,1,1,1
6611,6611,Approved,HGNC:29895,359822.0,ENSG00000280650,1,2,2
6612,6612,Approved,HGNC:6255,3758.0,ENSG00000151704,1,1,1
6613,6613,Approved,HGNC:6263,3759.0,ENSG00000123700,1,1,1
6614,6614,Approved,HGNC:43720,400617.0,ENSG00000267365,1,2,2
6615,6615,Approved,HGNC:6264,3760.0,ENSG00000162989,1,1,1
6616,6616,Approved,HGNC:6265,3761.0,ENSG00000168135,1,1,1
6617,6617,Approved,HGNC:6266,3762.0,ENSG00000120457,1,1,1
6618,6618,Approved,HGNC:28584,219833.0,ENSG00000174370,1,2,2
6619,6619,Approved,HGNC:6267,3763.0,ENSG00000157542,1,1,1
6620,6620,Approved,HGNC:41352,105372799.0,ENSG00000233213,1,2,2
6621,6621,Approved,HGNC:6269,3764.0,ENSG00000121361,1,1,1
6622,6622,Approved,HGNC:58193,105369689.0,ENSG00000256615,1,2,2
6623,6623,Approved,HGNC:6270,3765.0,ENSG00000162728,1,1,1
6624,6624,Approved,HGNC:6256,3766.0,ENSG00000177807,1,1,1
6625,6625,Approved,HGNC:6257,3767.0,ENSG00000187486,1,1,1
6626,6626,Approved,HGNC:6258,3768.0,ENSG00000184185,1,1,1
6627,6627,Approved,HGNC:6259,3769.0,ENSG00000115474,1,1,1
6628,6628,Approved,HGNC:6260,3770.0,ENSG00000182324,1,1,1
6629,6629,Approved,HGNC:6261,3772.0,ENSG00000157551,1,1,1
6630,6630,Approved,HGNC:6262,3773.0,ENSG00000153822,1,1,1
6631,6631,Approved,HGNC:39080,100134444.0,ENSG00000260458,1,1,1
6632,6632,Approved,HGNC:6272,3775.0,ENSG00000135750,1,1,1
6633,6633,Approved,HGNC:6277,3776.0,ENSG00000082482,1,1,1
6634,6634,Approved,HGNC:6278,3777.0,ENSG00000171303,1,1,1
6635,6635,Approved,HGNC:6279,50801.0,ENSG00000182450,1,1,1
6636,6636,Approved,HGNC:56753,106780802.0,ENSG00000257069,1,4,6
6637,6637,Approved,HGNC:6280,8645.0,ENSG00000164626,1,1,1
6638,6638,Approved,HGNC:6281,9424.0,ENSG00000099337,1,1,1
6639,6639,Approved,HGNC:6282,10089.0,ENSG00000173338,1,1,1
6640,6640,Approved,HGNC:6283,51305.0,ENSG00000169427,1,1,1
6641,6641,Approved,HGNC:6273,54207.0,ENSG00000100433,1,1,1
6642,6642,Approved,HGNC:58074,105370612.0,ENSG00000258538,1,2,2
6643,6643,Approved,HGNC:6274,56660.0,ENSG00000184261,1,1,1
6644,6644,Approved,HGNC:6275,56659.0,ENSG00000152315,1,1,1
6645,6645,Approved,HGNC:13814,60598.0,ENSG00000124249,1,1,1
6646,6646,Approved,HGNC:49901,106144538.0,ENSG00000244558,1,2,2
6647,6647,Approved,HGNC:14464,83795.0,ENSG00000095981,1,1,1
6648,6648,Approved,HGNC:14465,89822.0,ENSG00000124780,1,1,1
6649,6649,Approved,HGNC:19439,338567.0,ENSG00000186795,1,1,1
6650,6650,Approved,HGNC:6284,3778.0,ENSG00000156113,1,1,1
6651,6651,Approved,HGNC:51213,101929328.0,ENSG00000236467,1,2,2
6652,6652,Approved,HGNC:51214,101929310.0,ENSG00000225497,1,2,2
6653,6653,Approved,HGNC:51215,101929286.0,ENSG00000225652,1,2,2
6654,6654,Approved,HGNC:6285,3779.0,ENSG00000145936,1,1,1
6655,6655,Approved,HGNC:6286,10242.0,ENSG00000197584,1,1,1
6656,6656,Approved,HGNC:51409,104797538.0,ENSG00000237978,1,2,2
6657,6657,Approved,HGNC:6287,27094.0,ENSG00000171121,1,1,1
6658,6658,Approved,HGNC:6288,27093.0,ENSG00000239435,1,3,3
6659,6659,Approved,HGNC:6289,27345.0,ENSG00000135643,1,1,1
6660,6660,Approved,HGNC:6290,3780.0,ENSG00000105642,1,1,1
6661,6661,Approved,HGNC:6291,3781.0,ENSG00000080709,1,1,1
6662,6662,Approved,HGNC:6292,3782.0,ENSG00000143603,1,1,1
6663,6663,Approved,HGNC:6293,3783.0,ENSG00000104783,1,1,1
6664,6664,Approved,HGNC:6294,3784.0,ENSG00000053918,1,1,1
6665,6665,Approved,HGNC:42790,338653.0,ENSG00000229414,1,2,2
6666,6666,Approved,HGNC:13335,55539.0,ENSG00000237941,1,2,2
6667,6667,Approved,HGNC:6295,10984.0,ENSG00000269821,1,2,2
6668,6668,Approved,HGNC:6296,3785.0,ENSG00000075043,1,1,1
6669,6669,Approved,HGNC:40321,105372720.0,ENSG00000226390,1,2,2
6670,6670,Approved,HGNC:6297,3786.0,ENSG00000184156,1,1,1
6671,6671,Approved,HGNC:6298,9132.0,ENSG00000117013,1,1,1
6672,6672,Approved,HGNC:6299,56479.0,ENSG00000185760,1,1,1
6673,6673,Approved,HGNC:40323,100873997.0,ENSG00000229154,1,2,2
6674,6674,Entry Withdrawn,HGNC:40322,,,1,2,2
6675,6675,Approved,HGNC:55469,112267960.0,ENSG00000285844,1,2,2
6676,6676,Approved,HGNC:41354,100507381.0,ENSG00000233844,1,2,2
6677,6677,Approved,HGNC:18893,283518.0,ENSG00000198553,1,1,1
6678,6678,Approved,HGNC:6300,3787.0,ENSG00000124134,1,1,1
6679,6679,Approved,HGNC:6301,3788.0,ENSG00000156486,1,1,1
6680,6680,Approved,HGNC:6302,3790.0,ENSG00000170745,1,1,1
6681,6681,Approved,HGNC:18865,57582.0,ENSG00000107147,1,1,1
6682,6682,Approved,HGNC:18866,343450.0,ENSG00000162687,1,1,1
6683,6683,Approved,HGNC:18867,157855.0,ENSG00000215262,1,1,1
6684,6684,Approved,HGNC:18861,27012.0,ENSG00000164794,1,1,1
6685,6685,Approved,HGNC:19698,169522.0,ENSG00000168263,1,1,1
6686,6686,Approved,HGNC:17585,375616.0,ENSG00000135253,1,1,1
6687,6687,Approved,HGNC:18249,284252.0,ENSG00000134504,1,1,1
6688,6688,Approved,HGNC:21294,23510.0,ENSG00000180901,1,1,1
6689,6689,Approved,HGNC:21305,51133.0,ENSG00000136636,1,1,1
6690,6690,Approved,HGNC:23227,386618.0,ENSG00000180332,1,1,1
6691,6691,Approved,HGNC:21423,54442.0,ENSG00000167977,1,1,1
6692,6692,Approved,HGNC:54736,100422094.0,ENSG00000224232,1,3,3
6693,6693,Approved,HGNC:22235,200845.0,ENSG00000168301,1,1,1
6694,6694,Approved,HGNC:21957,154881.0,ENSG00000243335,1,1,1
6695,6695,Approved,HGNC:22394,386617.0,ENSG00000183783,1,1,1
6696,6696,Approved,HGNC:22401,54793.0,ENSG00000104756,1,1,1
6697,6697,Approved,HGNC:21428,100422273.0,ENSG00000225014,1,3,3
6698,6698,Approved,HGNC:29274,643535.0,ENSG00000181819,1,3,3
6699,6699,Approved,HGNC:49912,647013.0,ENSG00000187988,1,3,3
6700,6700,Approved,HGNC:49913,100422242.0,ENSG00000214264,1,3,3
6701,6701,Approved,HGNC:49914,100422179.0,ENSG00000248216,1,3,3
6702,6702,Approved,HGNC:49915,642513.0,ENSG00000229211,1,3,3
6703,6703,Approved,HGNC:23236,83892.0,ENSG00000110906,1,1,1
6704,6704,Approved,HGNC:49807,100422230.0,ENSG00000224955,1,3,3
6705,6705,Approved,HGNC:21302,147040.0,ENSG00000213859,1,1,1
6706,6706,Approved,HGNC:14678,115207.0,ENSG00000178695,1,1,1
6707,6707,Approved,HGNC:22234,253980.0,ENSG00000174943,1,1,1
6708,6708,Approved,HGNC:55585,107984836.0,ENSG00000247735,1,2,2
6709,6709,Approved,HGNC:23295,65987.0,ENSG00000151364,1,1,1
6710,6710,Approved,HGNC:41020,,ENSG00000254829,1,2,2
6711,6711,Approved,HGNC:23297,79047.0,ENSG00000153885,1,1,1
6712,6712,Approved,HGNC:29244,57528.0,ENSG00000183775,1,1,1
6713,6713,Approved,HGNC:25705,79734.0,ENSG00000100379,1,1,1
6714,6714,Approved,HGNC:26446,130535.0,ENSG00000155729,1,1,1
6715,6715,Approved,HGNC:24753,146212.0,ENSG00000168676,1,1,1
6716,6716,Approved,HGNC:21052,222658.0,ENSG00000112078,1,1,1
6717,6717,Approved,HGNC:27452,283219.0,ENSG00000188997,1,1,1
6718,6718,Approved,HGNC:48674,100289388.0,ENSG00000246174,1,2,2
6719,6719,Approved,HGNC:6304,10945.0,ENSG00000105438,1,1,1
6720,6720,Approved,HGNC:6305,11014.0,ENSG00000136240,1,1,1
6721,6721,Approved,HGNC:6306,11015.0,ENSG00000100196,1,1,1
6722,6722,Approved,HGNC:26624,126695.0,ENSG00000175707,1,1,1
6723,6723,Approved,HGNC:29079,23028.0,ENSG00000004487,1,1,1
6724,6724,Approved,HGNC:21577,221656.0,ENSG00000165097,1,1,1
6725,6725,Approved,HGNC:13606,22992.0,ENSG00000173120,1,1,1
6726,6726,Approved,HGNC:13610,84678.0,ENSG00000089094,1,1,1
6727,6727,Approved,HGNC:53287,101928346.0,ENSG00000256742,1,2,2
6728,6728,Approved,HGNC:20815,55818.0,ENSG00000115548,1,1,1
6729,6729,Approved,HGNC:54795,100420666.0,ENSG00000233996,1,3,3
6730,6730,Approved,HGNC:1337,51780.0,ENSG00000120733,1,1,1
6731,6731,Approved,HGNC:22978,9682.0,ENSG00000066135,1,1,1
6732,6732,Approved,HGNC:40528,100132774.0,ENSG00000236200,1,2,2
6733,6733,Approved,HGNC:29136,23030.0,ENSG00000127663,1,1,1
6734,6734,Approved,HGNC:17071,23081.0,ENSG00000107077,1,1,1
6735,6735,Approved,HGNC:25498,55693.0,ENSG00000186280,1,1,1
6736,6736,Approved,HGNC:37098,390245.0,ENSG00000235268,1,1,1
6737,6737,Approved,HGNC:52413,100129053.0,ENSG00000255855,1,1,1
6738,6738,Approved,HGNC:9886,5927.0,ENSG00000073614,1,1,1
6739,6739,Approved,HGNC:18039,10765.0,ENSG00000117139,1,1,1
6740,6740,Approved,HGNC:11114,8242.0,ENSG00000126012,1,1,1
6741,6741,Approved,HGNC:41384,100874299.0,ENSG00000235262,1,2,2
6742,6742,Approved,HGNC:11115,8284.0,ENSG00000012817,1,1,1
6743,6743,Approved,HGNC:23976,359796.0,ENSG00000277438,1,3,3
6744,6744,Approved,HGNC:12637,7403.0,ENSG00000147050,1,1,1
6745,6745,Approved,HGNC:29012,23135.0,ENSG00000132510,1,1,1
6746,6746,Approved,HGNC:22224,80853.0,ENSG00000006459,1,1,1
6747,6747,Approved,HGNC:48959,100134229.0,ENSG00000260231,1,2,2
6748,6748,Approved,HGNC:25840,79831.0,ENSG00000155666,1,1,1
6749,6749,Approved,HGNC:6307,3791.0,ENSG00000128052,1,1,1
6750,6750,Approved,HGNC:4021,2531.0,ENSG00000119537,1,1,1
6751,6751,Approved,HGNC:55299,118827811.0,ENSG00000267390,1,2,2
6752,6752,Approved,HGNC:23177,9817.0,ENSG00000079999,1,1,1
6753,6753,Approved,HGNC:6308,3792.0,ENSG00000197993,1,1,1
6754,6754,Approved,HGNC:6309,11081.0,ENSG00000139330,1,1,1
6755,6755,Entry Withdrawn,HGNC:6311,,,1,5,7
6756,6756,Approved,HGNC:16631,92259.0,ENSG00000134056,1,1,1
6757,6757,Approved,HGNC:21366,80759.0,ENSG00000135314,1,1,1
6758,6758,Approved,HGNC:55468,122539212.0,ENSG00000229852,1,2,2
6759,6759,Approved,HGNC:37274,100129128.0,ENSG00000256980,1,1,1
6760,6760,Approved,HGNC:43757,653194.0,ENSG00000251360,1,3,3
6761,6761,Approved,HGNC:33699,154288.0,ENSG00000203908,1,1,1
6762,6762,Approved,HGNC:29145,22889.0,ENSG00000132680,1,1,1
6763,6763,Approved,HGNC:18116,10657.0,ENSG00000121774,1,1,1
6764,6764,Approved,HGNC:18114,202559.0,ENSG00000112232,1,1,1
6765,6765,Approved,HGNC:18117,10656.0,ENSG00000131773,1,1,1
6766,6766,Approved,HGNC:6315,3795.0,ENSG00000138030,1,1,1
6767,6767,Approved,HGNC:20166,23351.0,ENSG00000100441,1,1,1
6768,6768,Approved,HGNC:6316,8570.0,ENSG00000088247,1,1,1
6769,6769,Approved,HGNC:39198,402359.0,ENSG00000229835,1,3,3
6770,6770,Approved,HGNC:28950,9674.0,ENSG00000235750,1,1,1
6771,6771,Approved,HGNC:22191,9808.0,ENSG00000122548,1,2,2
6772,6772,Approved,HGNC:28992,9778.0,ENSG00000170871,1,1,1
6773,6773,Approved,HGNC:21580,9856.0,ENSG00000137261,1,1,1
6774,6774,Approved,HGNC:30071,79932.0,ENSG00000142687,1,1,1
6775,6775,Approved,HGNC:21636,9729.0,ENSG00000189367,1,1,1
6776,6776,Approved,HGNC:29058,9764.0,ENSG00000135709,1,1,1
6777,6777,Approved,HGNC:19960,9786.0,ENSG00000100578,1,1,1
6778,6778,Approved,HGNC:29110,9851.0,ENSG00000198920,1,1,1
6779,6779,Approved,HGNC:28532,285600.0,ENSG00000185261,1,1,1
6780,6780,Approved,HGNC:53865,100128238.0,ENSG00000264714,1,3,3
6781,6781,Approved,HGNC:1314,23313.0,ENSG00000100364,1,1,1
6782,6782,Approved,HGNC:29198,57456.0,ENSG00000163807,1,1,1
6783,6783,Approved,HGNC:54591,644295.0,ENSG00000259086,1,3,3
6784,6784,Approved,HGNC:54594,107986034.0,ENSG00000232766,1,3,3
6785,6785,Approved,HGNC:29209,57179.0,ENSG00000122203,1,1,1
6786,6786,Approved,HGNC:41234,,ENSG00000250909,1,2,2
6787,6787,Approved,HGNC:56785,100418710.0,ENSG00000213480,1,3,3
6788,6788,Approved,HGNC:56786,100127938.0,ENSG00000254506,1,3,3
6789,6789,Approved,HGNC:56787,100131918.0,ENSG00000213028,1,3,3
6790,6790,Approved,HGNC:29218,57481.0,ENSG00000250423,1,1,1
6791,6791,Approved,HGNC:25428,56243.0,ENSG00000120549,1,1,1
6792,6792,Approved,HGNC:29248,57536.0,ENSG00000150477,1,1,1
6793,6793,Approved,HGNC:56561,100418712.0,ENSG00000241671,1,3,3
6794,6794,Approved,HGNC:22219,57670.0,ENSG00000122778,1,1,1
6795,6795,Approved,HGNC:24836,25758.0,ENSG00000110427,1,1,1
6796,6796,Approved,HGNC:21360,57691.0,ENSG00000168116,1,1,1
6797,6797,Approved,HGNC:29327,57710.0,ENSG00000135835,1,1,1
6798,6798,Approved,HGNC:50644,103344928.0,ENSG00000232586,1,2,2
6799,6799,Approved,HGNC:29345,85379.0,ENSG00000197077,1,1,1
6800,6800,Approved,HGNC:41238,100128531.0,ENSG00000203280,1,2,2
6801,6801,Approved,HGNC:29372,85449.0,ENSG00000149633,1,1,1
6802,6802,Approved,HGNC:23427,158405.0,ENSG00000165185,1,1,1
6803,6803,Approved,HGNC:51250,100652824.0,ENSG00000182329,1,1,1
6804,6804,Approved,HGNC:41164,729224.0,ENSG00000222035,1,2,2
6805,6805,Approved,HGNC:28513,90231.0,ENSG00000116685,1,1,1
6806,6806,Approved,HGNC:26517,144577.0,ENSG00000174206,1,1,1
